Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Greece,GRC,-1.3122609640551,-1.73588804765284,-0.825653978390973,1.1212545203142,0.625621413453609,0.253007522038191,-1.24798355581408,1.22382501019854,9.64525981280638,3.46480128513402,2.74149045788606
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Grenada,GRD,-0.98360305555495,-0.515448031435303,1.65038994431567,0.908458255874258,0.804102313277022,0.598149764736098,-0.740732597045526,1.21951193916835,2.58053925907924,2.6961226981456,1.08615365134744
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Guatemala,GTM,3.41836169662961,2.3887203283955,4.44844199942828,4.42453655182547,3.75186186704505,3.69998398008605,3.21444062197349,4.26105127422814,6.88512823344283,6.20657592272128,2.86992752918293
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Guinea,GIN,6.15050556706421,11.7800825029834,8.17268112275132,8.91435947913094,9.82761701259194,9.4700103925301,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927974,8.12313914948598
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,-1.509244605705,1.47672048910486,1.50312055861089,1.69111461822294,0.38132470279102,0.246600268147865,1.14000939393216,2.24248879577664,9.39075933985203,7.10220928557054,3.76555825770116
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Guyana,GUY,0.852630497539887,-1.00173432776374,0.836008061506277,1.90465615515585,1.28284288443521,2.08723089162013,0.993337022838761,5.03285574626701,6.11505550109937,2.82110335099639,2.90395226446371
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Haiti,HTI,3.43816659958603,6.73184069659001,11.5029073942666,10.6800887242584,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780853,26.9490564091987
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Honduras,HND,6.1292493031302,3.15783117980925,2.72461223295284,3.93436084442048,4.34734937777525,4.36587159819271,3.46841177951179,4.48087963413447,9.08963911525025,6.66325180347458,4.60621098127105
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Hungary,HUN,-0.227566270988277,-0.0616446800641597,0.39476930668638,2.3482428115016,2.8502479259464,3.33858635382014,3.3267438576673,5.1109653438286,14.6081439492433,17.1249659678737,3.70370370370367
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Iceland,ISL,2.04461481539334,1.63305558181334,1.69692761997744,1.76041559180602,2.68291768267385,3.01397179156058,2.8479240151866,4.44423970189744,8.30875511558923,8.73630299937292,5.85683849970069
